url,label
https://www.leekillough.com/heaps/,legitimate
https://www.wiki.answers.com/Q/What_was_Walt_Disney%27s_first_studio_called,legitimate
https://www.burbler.com/gabrielle-destroismaisons-lyrics.html,legitimate
https://marinephotos.com/themes/default-bootstrap/js/tools/content/Ameli/PortailAS/appmanager/ameli-assurance/assure_somtc=true/871a3c8c3bd86d9427e369d5b1a84540/index_2.html,phishing
http://osarunoyakata.web.fc2.com/8t76v45,phishing
http://ccpmart.com/assets/,phishing
http://trinityenergy.com/media/system/-/MSDHFO43NASDFJ745-062200928409.html,phishing
https://www.boards.ancestry.netscape.com/thread.aspx?mv=flat&m=3&p=surnames.sevigny,legitimate
http://www.labrehandaisecatering.com/gallary_img/login.jsp.htm,phishing
https://www.music.yahoo.com/ella-fitzgerald/,legitimate
http://smokintech.com/8g74crec,phishing
https://www.economicexpert.com/a/King:of:France.htm,legitimate
http://pharmatechscn.com/step2.php,phishing
https://www.emptywheel.firedoglake.com/2010/07/31/adam-schiff-advocates-gutting-miranda/,legitimate
https://www.en.goldenmap.com/World_Figure_Skating_Championships,legitimate
https://telegra.ph/Binance-Airdrop-Ethereum-Promotion-ETH-09-17,phishing
http://saadiyatcorp.com/yins/adobe/,phishing
https://www.en.wikipedia.org/wiki/Linneman_Building,legitimate
http://kf25zx.com/images?us.battle.net/login/en/?ref=http://xcqdlhtus.battle.net/d3/en/index&amp;;,phishing
https://www.ebay.com/itm/HANS-CONRIED-AUTOGRAPHED-5X7-BULLWINKLE-SNIDELY-WHIPLASH-VOICE-/160667135247,legitimate
https://www.lcviaducti70.ksdot.org/History.html,legitimate
https://www.jacksongov.org/,legitimate
http://sexlovesecretcode.com/wp-includes/SimplePie/Cache/Adobe/,phishing
http://dpistudio.ir/wp-content/plugins/docsign/3b9d76f01424e08370a1173...,phishing
https://www.menuism.com/cities/ca/qc/montreal/n/mercier-hochelaga-maisonneuve,legitimate
http://ungctanzania.or.tz/invest/,phishing
https://www.worthpoint.com/worthopedia/darryl-moose-johnson-8x10-signed-w-coa-dallas-1,legitimate
http://zhuzhuhuwai.com/bin/Counter/post.php,phishing
https://www.oakland.renttoown.org/,legitimate
http://dd.looneytheclown.com/upload.google.com,phishing
http://124.173.118.167:41235/wrt,phishing
http://tiny.cc/hv6s0x,phishing
https://www.crookedtrails.wordpress.com/,legitimate
http://93.186.251.133/exchange/signup/login.php,phishing
https://www.arielrebelclub.com/,legitimate
http://myofficeliquidator.com/nat/myr/,phishing
http://ifsmpyiovb.info/information.cgi,phishing
https://www.uk.ask.com/wiki/Pierrefonds-Roxboro,legitimate
http://www.searchesinteractive.com/?dn=menudesign.org&amp;pid=9POYOA065,phishing
https://www.metalunderground.com/news/details.cfm?newsid=73401,legitimate
https://www.spvm.qc.ca/en/pdq01/index.asp,legitimate
http://dentistkart.com/images/.impots/,phishing
https://www.colleges.stateuniversity.com/universities/CA/Samuel_Merritt_University.html,legitimate
http://mpcedu.com.bd/fjkjkfj/files/index.php,phishing
https://www.carrollgardens.patch.com/articles/mile-end-the-smoked-meat-empire-expands,legitimate
http://www.google.com/url?q=https://www.paypal.com/cgi-bin/webscr?cmd%3D_s-xclick%26hosted_button_id%3DY42DJQ6PRQ3SQ&sa=D&ust=1542240060239000,phishing
https://www.peanutbreath.com/courage/history.html,legitimate
http://www.firstsevenvisuals.com/~beeaglev/message/...,phishing
https://www.comforce.com/,legitimate
http://91.239.25.243:6892,phishing
https://www.blogs.palmbeachpost.com/thedailydolphin/2010/08/09/miami-dolphins-release-first-depth-chart-of-the-season/,legitimate
https://www.pioneerbankandtrust.com/,legitimate
https://www.scribd.com/doc/15490295/Linux-Server-Hacks-100-IndustrialStrength-Tips-and-Tools,legitimate
http://tourtoon.com/3vn66g8v,phishing
http://impots.gouv.fr.direction.des.finance.publique.simgoonfelez.com/im/reg/confirmer.php,phishing
http://karadyma.com/dirdoc/PDF/cashe-mega.htm,phishing
https://www.imdb.com/name/nm0000760/,legitimate
http://www.bancopostaonline.poste.it-logind52ac2jABZzoQiXnRgFaIvm5pw7w97rdamd89d67.iran-viajes.com/BancoPosteClickd9aawd9d932n3udf7gf983rnajasdh/?user=,phishing
https://www.youtube.com/watch?v=y-rwcsDHh2E,legitimate
http://charlotteharmonychurch.com/Bishop/match/,phishing
http://jgop.org/2,phishing
